"country","who_region","status","evidence","EverCases","recently_reported","s0","prop_eff_pop","life_expectancy","pop_size","haq_index","Pop_y1","Pop_y2","Pop_y3","Pop_y4","Pop_y5","Pop_y6","Pop_y7","Pop_y8","Pop_y9","Pop_y10","Pop_y11","Pop_y12","Pop_y13","Pop_y14","Pop_y15","Pop_y16","Pop_y17","Pop_y18","Pop_y19","Pop_y20","Pop_y21","Pop_y22","Pop_y23","Pop_y24","Pop_y25","Pop_y26","Pop_y27","Pop_y28","Pop_y29","Pop_y30","Pop_y31","Pop_y32","Pop_y33","Pop_y34","Pop_y35","Pop_y36","Pop_y37","Pop_y38","Pop_y39","Pop_y40","Pop_y41","Pop_y42","Pop_y43","Pop_y44","Pop_y45","Pop_y46","Pop_y47","Pop_y48","Pop_y49","Pop_y50","Pop_y51","Pop_y52","Pop_y53","Pop_y54","Pop_y55","Pop_y56","Pop_y57","Pop_y58","Pop_y59","Pop_y60","Pop_y61","Pop_y62","Pop_y63","Pop_y64","Pop_y65","Pop_y66","Pop_y67","Pop_y68","Pop_y69","Pop_y70","Pop_y71","Pop_y72","Pop_y73","Pop_y74","Pop_y75","Pop_y76","Pop_y77","Pop_y78","Pop_y79","Pop_y80","Pop_y81","Pop_y82","Pop_y83","Pop_y84","Pop_y85","Pop_y86","Pop_y87","Pop_y88","Pop_y89","Pop_y90","Pop_y91","Pop_y92","Pop_y93","Pop_y94","Pop_y95","Pop_y96","Pop_y97","Pop_y98","Pop_y99","Pop_y100+","Births_15","Births_16","Births_17","Births_18","Births_19","Births_20","Births_21","Births_22","Births_23","Births_24","Births_25","Births_26","Births_27","Births_28","Births_29","Births_30","Births_31","Births_32","Births_33","Births_34","Births_35","Births_36","Births_37","Births_38","Births_39","Births_40","Births_41","Births_42","Births_43","Births_44","Births_45","Births_46","Births_47","Births_48","Births_49"
"Namibia","Africa","Epidemic","Poor",TRUE,FALSE,0.705553164012053,0.734808955533159,62.829,2421319.5,44.6,67039.5,66293,65638.5,64858.5,63870,62752.5,61554.5,60038,58146,56305.5,54452,52491,50654.5,49272,48194,47332.5,46955,47050,47508.5,47908.5,47580.5,46568.5,45654,45745.5,46554.5,47089.5,47137.5,46822,45965.5,43012.5,39463.5,37187,35159,33306,31664,30137.5,28667,27786,27329,26535.5,26012,25576.5,24794,23996,23147,22339.5,21588,20901.5,20247.5,19596,18929,18198.5,17421,16620.5,15790,14950,14110.5,13282.5,12512.5,11807.5,11170.5,10603,10080,9591,9120.5,8583,8042.5,7522.5,7023,6515,5953.5,5457.5,5056.5,4633,4193.5,3763.5,3354.5,2978,2637,2328.5,2048,1793.5,1573.5,1376,1181.5,999,838.5,702,585,483,394,316,246,188.5,142.5,104,75,54,39,75.5,0.0114335,0.020374,0.031653,0.044554,0.0565505,0.0668405,0.074161,0.0784725,0.080552,0.0807635,0.0799275,0.078416,0.077039,0.0759055,0.0746875,0.0732625,0.0714185,0.069169,0.0667735,0.0641425,0.0606225,0.0561495,0.0510935,0.045547,0.039547,0.0332035,0.026969,0.021067,0.0160315,0.011975,0.0088615,0.0066115,0.0049105,0.003599,0.002291
"Nepal","SoutheastAsia","Epidemic","Good",TRUE,TRUE,0.867031997984379,0.792851471129754,69.246,28757468,40,586841.5,585253.5,586737.5,588039.5,587941.5,585586,582570.5,579578.5,577621.5,579956,586259.5,594844.5,605632.5,620576,635637.5,644039.5,645182,646640.5,648732.5,641312,626569,609412.5,595116,584829,569218.5,548298,519864.5,490207,467873.5,446202,426276.5,409136.5,395605,386385.5,378720,369602,358596,348024,337914.5,330088,322715,313440.5,304908.5,296393,287439,278074.5,270871,266299.5,259913.5,252398.5,245524.5,238113.5,230199.5,223155,216850,210474.5,204070,198007.5,191474,184541.5,178594,173471.5,168223,162798,157130,151075,144234.5,136717,128675.5,120120.5,113421,105413,94535,85064,77730.5,71226.5,64281.5,56911,49392,41267,34393,29277,24542.5,20239.5,16402,13055,10209,7839,5894.5,4327,3092,2145.5,1444.5,945,605,382,242,156.5,106,107,0.008653,0.017451,0.0301215,0.045724,0.0593925,0.06963,0.0749165,0.075435,0.0738155,0.0707255,0.0664885,0.06129,0.055616,0.0496465,0.043686,0.037867,0.0324665,0.0275265,0.022956,0.0188085,0.0154195,0.012782,0.0105385,0.0086165,0.007062,0.0058415,0.0047595,0.003785,0.0029765,0.0023455,0.001885,0.0015745,0.001331,0.001108,0.000784
"Netherlands","Europe","NoTransmission","Good",FALSE,FALSE,1,0.0942274501634026,81.409756097561,17263138,96.1,170072.5,171177.5,174058.5,175537.5,177475.5,178003.5,178798,183152,187464.5,190179,190948,189603,189673,192274,196401,202543.5,207349.5,212387.5,220721.5,224142,222525,220093,217771.5,218073.5,222215,225576,227580,230218,231778.5,228345,223594,221877,221204,218103.5,213465,208580,206109.5,208262.5,211515,208868.5,205476.5,203992,203135,204243.5,209147.5,217202.5,230104.5,244623.5,255724.5,263141,260235.5,253306.5,252228.5,253837,257636.5,257137,251994,247736,242248.5,236832.5,231617.5,224927.5,219500,214016,208493.5,203812.5,200998.5,196175,191298,190532,192277.5,197358.5,202642,173169.5,144251.5,140243,127898.5,116148.5,110566,105365,97341,88159,79474,72236.5,64949.5,57515.5,50953.5,44518.5,38063.5,31449,25264,20066.5,15528.5,11891.5,8849,6389,4408.5,2909.5,1876.5,2306,5e-07,2.95e-05,0.0006295,0.0019765,0.0036385,0.0062575,0.0085075,0.011068,0.014847,0.0201595,0.027473,0.036573,0.046051,0.0552265,0.0625125,0.067266,0.0682425,0.065506,0.0605835,0.0539635,0.046269,0.03792,0.0301405,0.023216,0.0171815,0.0120495,0.007843,0.004599,0.002456,0.0013255,0.0006815,0.000359,0.00016,3.35e-05,5.5e-06
"New_Caledonia","WesternPacific","NoTransmission","Good",FALSE,FALSE,0.886407025582283,0.768066827296087,80.8349512195122,282223.5,91.7,4204.5,4226.5,4273.5,4336.5,4414.5,4484,4513,4503.5,4458.5,4372,4274,4257,4305,4304,4283,4321,4354.5,4390,4442,4304.5,4021,3828.5,3744,3715.5,3762.5,3904.5,4065,4173,4253.5,4309.5,4293.5,4284.5,4323.5,4322.5,4250,4187.5,4196,4217.5,4159,4032,3938,3920,3913.5,3898.5,3984.5,4116.5,4164,4129,4053.5,3975,3854.5,3729.5,3652.5,3516.5,3357.5,3290.5,3242,3095.5,2912.5,2786,2688,2568,2398.5,2249,2162.5,2054.5,1944,1856,1762.5,1696.5,1677,1646,1562,1420,1269.5,1173.5,1106.5,1021,962.5,906.5,802,709.5,640.5,576,510,434,362.5,297.5,251.5,220,180,131.5,97,78,61,44.5,30,18,11.5,50.5,0.000392,0.002208,0.007551,0.0164545,0.0269485,0.037864,0.045782,0.050258,0.052417,0.0527845,0.0525265,0.052081,0.0521955,0.0528735,0.0533715,0.0534025,0.052442,0.0504705,0.0479265,0.0448545,0.0410155,0.036483,0.03182,0.027151,0.0224615,0.017813,0.0134915,0.0096135,0.0064055,0.003912,0.002102,0.000931,8.9e-05,6.4e-05,4.3e-05
"New_Zealand","WesternPacific","NoTransmission","Good",FALSE,FALSE,0.886407025582283,0.306372081646633,82.0560975609756,4999343.5,92.4,60279.5,60890,61944,62727.5,63385,64331.5,65648.5,66618.5,67295.5,67594.5,67336,66744,65199,63282,62469.5,62552,62887.5,63986,65597,66181.5,66315.5,67398,68963.5,70572,72008,73758,76238.5,78295,78955.5,77897.5,76023.5,74072,71660.5,69565,68358,67517.5,66529.5,65189.5,63897.5,62852,61665.5,60677.5,60421.5,60934,62421.5,64425.5,66387.5,67849,67872,66888.5,65970,64837.5,63623,63256.5,63985,65187,65724,64909,63119.5,61205,59415,57471.5,55614,54024.5,52391.5,50665,49025,47524,46262.5,45203.5,44285.5,43495.5,41038,36578,32874,30093.5,28216.5,27840.5,26661.5,24007,21347,19112.5,17085.5,15279,13790.5,12396.5,11036,9879,8779,7529.5,6208,4963.5,3901.5,3040.5,2332,1726.5,1228,840,554,1254,0.000587,0.0020515,0.005053,0.009578,0.0144695,0.0194275,0.0229865,0.0253685,0.0277045,0.0304615,0.0345415,0.040026,0.046365,0.0530885,0.0586715,0.0625135,0.0634965,0.0616375,0.0581295,0.053263,0.047127,0.0400035,0.033044,0.026509,0.020385,0.0147575,0.0100095,0.006257,0.0036215,0.0020335,0.00106,0.0005455,0.000238,2.8e-05,1.9e-05
"Nicaragua","Americas","Epidemic","Good",TRUE,TRUE,0.664443621094232,0.742395926692531,71.795,6616106.5,61.2,139875,139992,140017,139880.5,139509.5,138924,138175.5,137269,136237,135123,133942.5,132784.5,131709,130708.5,130228.5,130240.5,130200.5,130074,129937.5,129823,129588.5,129333.5,129397,129134.5,128048,126691.5,124878,122475,119615,116364,113105,109572.5,105923,102748,99863,97090,94552.5,91844.5,89058,86567,84093.5,81690,79385,77010.5,74492,71940,69196,66334,63487,60534,57743,55119.5,52506.5,50058,47816.5,45712.5,43666.5,41655.5,39692.5,37771.5,35965.5,34249,32639,31112,29624,28176,26771.5,25425,24087.5,22028,19608,17540,15825.5,14733.5,13943.5,13146,12341,11501,10630,9713,8703.5,7659.5,6627,5614,4583.5,3604,2771.5,2090.5,1546,1119,793,547.5,365.5,238.5,152.5,94.5,57.5,33.5,20,23,0.018776,0.032916,0.0463985,0.057436,0.0628615,0.062798,0.0615585,0.060114,0.0593655,0.0593305,0.0592155,0.0587385,0.05745,0.055261,0.0522315,0.0484835,0.044496,0.040427,0.036491,0.03272,0.0290375,0.025444,0.0220155,0.018738,0.0154665,0.0122335,0.0093225,0.006822,0.0048335,0.003379,0.002447,0.0019465,0.0014835,0.000985,0.0005215
"Niger","Africa","Epidemic","Poor",TRUE,FALSE,0.705553164012053,0.848792503398374,61.451,23280442.5,28.4,1002997,956198,914157,874025,837115,805364.5,775266,747718.5,722908.5,696628.5,669885.5,643794,618080,593606,569714.5,545581,521979,499117.5,477317.5,456045.5,435784.5,416596,397682.5,378838,359230,340963.5,324793,309747,296087.5,282800,270808.5,261220.5,251995.5,243599,236314,228109.5,220249,213401,205926,197378.5,188358,179213.5,170778,163334,156233,149537.5,143494,138120.5,133152,128404,123931,119797.5,115708.5,111367.5,107019.5,102614.5,98036,93478,88959.5,84409,79846,75341,70930.5,66684.5,62517,58400.5,54388.5,50373,46395.5,39187.5,33661.5,33060.5,31876.5,29396,26400,23236,20091.5,17107,14385.5,11935.5,9730.5,7789.5,6133,4737,3583,2655.5,1920,1345,910.5,595,373.5,224.5,129.5,71.5,36.5,17,6.5,2,0.5,0.5,0.0339865,0.0613705,0.0908485,0.119293,0.1387635,0.1483245,0.153061,0.154284,0.154476,0.154155,0.153179,0.1514405,0.148601,0.1447065,0.1402935,0.1355195,0.1305335,0.1254555,0.1206595,0.1160275,0.1106695,0.1043345,0.0968115,0.0881555,0.07883,0.0690375,0.0592135,0.0497525,0.0419555,0.0359325,0.030861,0.026455,0.0222745,0.017933,0.012168
"Nigeria","Africa","Epidemic","Poor",TRUE,FALSE,0.705553164012053,0.833583067281407,52.887,201004731,41.9,7016272.5,6825265.5,6642646.5,6462181,6297772.5,6150164.5,6013034.5,5883072.5,5735047,5577957.5,5424978.5,5258135.5,5088191,4928954.5,4764517,4604723.5,4451033,4285719.5,4115085.5,3940120,3759259.5,3610606.5,3500050,3391776,3276441.5,3156006.5,3036401.5,2925708,2827352.5,2739270.5,2647735.5,2561786,2497202,2445210,2396948.5,2348428,2286869.5,2215587.5,2147718,2078551.5,2007078,1925101.5,1836398.5,1753540.5,1671186,1584165,1502472,1429814,1358486,1291457,1232976.5,1179253,1129758.5,1083529.5,1039150.5,995800.5,952731,908451,863466,819966.5,778613.5,738186,697378,656891.5,616934.5,577711.5,538627.5,500476.5,463111,415529,379211,361510.5,337757,307614,276017.5,244669.5,214566,186332,160291,136522,115025.5,95462.5,77758.5,62248.5,49142,38226,29183,21821.5,15931,11329.5,7841.5,5279.5,3459.5,2208,1372.5,831.5,490,281,157,170.5,0.0185615,0.0337265,0.0516005,0.070846,0.0871765,0.0997125,0.1087515,0.1147215,0.118952,0.121818,0.1236505,0.1245185,0.124382,0.123256,0.1212455,0.118356,0.1145045,0.1097655,0.104547,0.09891,0.0927185,0.0859525,0.0786595,0.0709165,0.063013,0.054976,0.0466365,0.038214,0.030842,0.024736,0.0197045,0.0156525,0.0123535,0.0095505,0.0063425
"Norway","Europe","NoTransmission","Good",FALSE,FALSE,1,0.0562084043456083,83.209756097561,5325853,96.6,55624.5,57017,59231,60677,60954.5,61217,62351.5,63602,64825.5,66296,66427,65219,64559,63946,63340.5,63322.5,62652,62958,65175.5,66698,66557.5,67094,69049.5,70261,70820.5,71869.5,73604.5,75485.5,77140.5,77624,77038.5,75539,74023,73307,72277,71632,71674.5,71022,70716.5,70609,69799,68615.5,68517.5,70149,72542,74024,75250,76368.5,75846,76115.5,76368,74855,73520,72581,71226.5,68980,66551.5,64990.5,63862.5,63267,62764.5,61499.5,60825,60055,58292.5,56953.5,55748.5,53690,52419,52469,52229.5,52455,53070.5,50119.5,45320.5,41018.5,36167.5,31541,28855.5,27769.5,25607.5,23279,20940.5,18738,16866.5,15448.5,14428,13215,11611.5,9851,8170.5,6771.5,5553,4401.5,3418.5,2520,1741,1204.5,839,1117,5e-07,8.55e-05,0.00076,0.0017305,0.003165,0.0054585,0.0087255,0.013202,0.018749,0.0252805,0.032549,0.040268,0.0474185,0.05357,0.0578505,0.059938,0.0592915,0.0560775,0.051578,0.046122,0.039883,0.033119,0.026792,0.0211085,0.016019,0.0115425,0.0078125,0.004881,0.002848,0.001651,0.000916,0.0005175,0.000274,0.000135,5.85e-05
"Oman","EasternMed","Epidemic","Poor",TRUE,FALSE,0.974898785425101,0.733256706183591,74.757,4461693.5,76.2,88080.5,91419,93079.5,92568.5,90049.5,86749.5,81974,76375.5,72614.5,70396.5,67085,61461.5,57142,54384.5,52241.5,50530,49309,48309.5,47414,47788.5,50729,60367,72681,85751.5,98405.5,110384,116911.5,118375,119642.5,127814.5,132016,133333,126084,121589,118860.5,109820,105506,99564.5,89957.5,86705.5,78272,73300.5,67844,61566,57180.5,51064,47443.5,45055.5,41382,39171.5,34512,31892,29156,27007.5,25959,23914,21697.5,20034,19166.5,19172,16874.5,15164.5,13544.5,12619,12322.5,11344.5,10475.5,9649,8862,8128,7437,6775.5,6144,5543.5,4970.5,4426.5,3913.5,3437,2995.5,2585,2642,2479,2207,1917,1599.5,1295.5,1015,760,580.5,473,380,281.5,196.5,134,90.5,60.5,40.5,27,18,24.5,0.000322,0.001368,0.003613,0.0074685,0.013681,0.022441,0.032555,0.0436355,0.05344,0.061369,0.0670295,0.070495,0.0724785,0.0731865,0.07281,0.071521,0.0698795,0.0680695,0.0663345,0.064541,0.06186,0.0581955,0.053958,0.0492075,0.043804,0.037751,0.0312055,0.0243675,0.01796,0.012253,0.0077055,0.0044,0.002246,0.001107,0.00048
"Pakistan","EasternMed","Epidemic","Good",TRUE,TRUE,0.974898785425101,0.783198523482007,66.269,221134925.5,37.6,5927858.5,5860133,5810366,5772828.5,5771949.5,5795601.5,5782866,5721144.5,5634701,5528151.5,5416928,5320153.5,5193827.5,5083305,5031902,4981592,4926458.5,4837652.5,4696681,4560125.5,4431925.5,4289899,4159501,4033289.5,3914926.5,3801466.5,3713250.5,3633322.5,3523169,3412054,3295640,3171167.5,3045146.5,2918392,2811861.5,2726523,2629139.5,2510380.5,2378005,2261199,2173441.5,2097357,2023916,1956569.5,1895584.5,1838768.5,1783218,1725365.5,1671125,1623969.5,1587563.5,1557577.5,1524012,1488612.5,1452708.5,1415596.5,1376061,1332895.5,1283534,1227900,1169492,1108219,1044293,979062.5,913342.5,847580.5,781721,716100.5,651603,604176,572079,541262.5,506077,465469.5,426253,386797,344469.5,302280.5,262974.5,226432,192302.5,161268.5,133764,109344,87777.5,69202,53494,40352,29622.5,21113.5,14532.5,9581,5980.5,3443.5,1799,876,369,98.5,23,37.5,0.003572,0.008302,0.0177785,0.0319495,0.0481945,0.0651245,0.0793345,0.0902765,0.0990125,0.105708,0.110034,0.111917,0.111358,0.1084645,0.103698,0.097214,0.0892295,0.080042,0.070743,0.0616355,0.05296,0.0448205,0.037437,0.0308845,0.025276,0.0205575,0.016381,0.0127325,0.0099005,0.0078715,0.006304,0.005103,0.0041905,0.00345,0.002443
"Panama","Americas","Epidemic","Good",TRUE,TRUE,0.664443621094232,0.739382404525413,76.657,4218213,68.3,76784,77734,78211,78444.5,78547.5,78381.5,78213.5,77628.5,76274,75190.5,74644,73907.5,73023.5,72525,72324,71551,70660.5,70285.5,69938.5,69601,69255.5,68793,68270.5,67710.5,67135,66612.5,66150,65705.5,65724.5,65722.5,65098,64415.5,63843.5,63200,62551,61912,60853.5,59548,58304,57129,56131.5,55358.5,54752.5,54212,53674,53058.5,52443.5,51690,50660,49576,48504,47351,46106.5,44711.5,43252,41788.5,40145.5,38360,36582.5,34872,33249.5,31716,30236,28805,27407.5,26043,24688.5,23297,21959,20714,19375.5,18132.5,17070,15984,14947.5,13956.5,12997.5,12064,11149.5,10245.5,9355.5,8473.5,7596.5,6741,5941.5,5206.5,4531,3914,3354,2848,2389.5,1978,1613,1296.5,1025,796,606,453.5,332.5,690,0.0129785,0.023797,0.0359795,0.0482345,0.0570155,0.06178,0.064097,0.0644865,0.0642375,0.063614,0.062511,0.0609415,0.059067,0.056873,0.0541345,0.0508485,0.0472295,0.043396,0.039658,0.0360165,0.0321635,0.0280925,0.024087,0.020176,0.0162145,0.0122755,0.0088345,0.006008,0.0038335,0.0023055,0.0013625,0.0009085,0.000581,0.0003035,4.7e-05
"Papua_New_Guinea","WesternPacific","Epidemic","Good",TRUE,TRUE,0.886407025582283,0.491323942467953,65.787,9504656,31.8,241640.5,239313,237014.5,235016.5,232966,230647.5,227961,225360,222578,219238,216132.5,213232.5,210375,207814,205085.5,202493,199595,196001.5,192335.5,188979,185589.5,182062.5,178764.5,175590,172889.5,170399,167263,163889.5,161026.5,158112,154608.5,150721,146573,142268,137824,133336,128772,124477.5,120804.5,117337,113920,110577.5,107154.5,103630,100138.5,96724,93241,89322.5,85477.5,82186,79076,76122.5,73317.5,70375,67271,64029.5,60642,57009,53179.5,49306,45479,41766,38108,34754,31726,29097,26743.5,24509.5,22460.5,20524.5,18611.5,16674,15006.5,13540.5,12016.5,10533.5,9164.5,7920,6802.5,5794,4889,4084,3373.5,2752,2215.5,1756,1374,1062.5,815.5,621.5,470,352.5,263,192.5,138.5,98,67.5,44,28,41.5,0.0090965,0.016319,0.026452,0.03906,0.051797,0.0636485,0.072155,0.077146,0.079897,0.080881,0.0808965,0.0802,0.079119,0.077732,0.0760565,0.074023,0.07131,0.067907,0.06409,0.059945,0.0555745,0.0510015,0.046231,0.041321,0.036525,0.031839,0.0269985,0.022097,0.01781,0.014263,0.01133,0.008961,0.007061,0.005484,0.003679
"Paraguay","Americas","Epidemic","Good",TRUE,TRUE,0.664443621094232,0.866834230949006,73.182,6481800.5,56.7,136775,136568,136041,135071.5,133105.5,130223.5,126942.5,124909.5,124263,123845,123361.5,122571,121710.5,120849.5,120156,119829,119789.5,120264,121214,121988.5,122408,122626.5,122529.5,122081.5,121352.5,120269,118952,117546,115865.5,113800.5,111705,109377.5,106606,103867.5,100849,97379,93749,90206,86140,81727.5,77843.5,74869.5,72481.5,70264,68409.5,66687,65194.5,64040.5,63198.5,62316.5,61242,60134.5,58979.5,57626.5,55889,53778.5,51315.5,48628.5,46005,43585,41356.5,39228,37168,35184,33292,31462.5,29686,27996.5,26402,25024.5,23455,21449.5,19732.5,18478,17326.5,16148.5,14917,13551.5,12029,10644,9546.5,8546,7526,6534,5607,4800,4160,3661,3223.5,2796.5,2365.5,1930.5,1515,1152,857,627.5,451,318,220,427.5,0.0133295,0.025088,0.0371995,0.048096,0.054305,0.055752,0.0564875,0.0572125,0.058308,0.0596955,0.0606925,0.0611335,0.0609715,0.0601445,0.058423,0.0558645,0.0529485,0.0498705,0.0470105,0.044287,0.040963,0.036973,0.032769,0.028398,0.0236195,0.0185535,0.013963,0.0100495,0.0069315,0.004624,0.0030695,0.002163,0.001492,0.0009505,0.000478
"Peru","Americas","Epidemic","Good",TRUE,TRUE,0.664443621094232,0.502370338337664,73.665,32716319.5,64.3,583939,578653.5,575661.5,574725.5,577671.5,583318,590208.5,598976.5,605089.5,607518.5,607814.5,607258.5,605773.5,598955.5,587109.5,572939,561860.5,556217.5,557272.5,558308.5,555365,553484.5,551865,550364.5,549192,547917.5,545941.5,543770,540176.5,534740,529698,523583,515777.5,506802.5,495975,484686.5,473463.5,462691.5,453135,444540.5,436497,429355.5,423001,416490,409653,401980,392980,382559.5,369701,356170.5,343571.5,331398,319347.5,308048,298334.5,289253.5,280690.5,272568,264360,255872.5,247224.5,238063.5,228708.5,219564,210457,201541.5,192499.5,183198.5,174045.5,165086,155629,145796,135754.5,125922.5,116876,108896,101859,95051,88385.5,81612,74771.5,67570,59731,51715,44056,36899.5,30177.5,24094.5,18893.5,14653.5,11274.5,8634.5,6605,5025,3762,2748.5,1948,1325,861.5,1131,0.0114015,0.0205385,0.0301105,0.0390485,0.045032,0.047902,0.049532,0.0504,0.0510945,0.0517265,0.052205,0.0524945,0.05253,0.0522395,0.05137,0.049895,0.047949,0.0455975,0.0429985,0.040165,0.037006,0.0335485,0.0300095,0.026417,0.0226805,0.0188175,0.0150005,0.0113385,0.0081365,0.0054915,0.0035285,0.002216,0.001291,0.000673,0.00027
"Philippines","WesternPacific","Epidemic","Good",TRUE,TRUE,0.886407025582283,0.805455604066094,72.119,109775764.5,51.2,2387957,2365245.5,2341944.5,2328514,2324307,2317516.5,2310799,2298003,2297909.5,2299878,2286602,2270088.5,2245742,2223488.5,2188753.5,2146366,2115921,2100658,2119385.5,2110092,2055376.5,2024051.5,2006920.5,1985041.5,1955430,1925416.5,1900884.5,1872158,1822050.5,1764313.5,1724740,1672069,1621971,1586684.5,1546243,1510549.5,1481157.5,1461890.5,1446920.5,1424828,1391198,1345376.5,1310110.5,1276965.5,1237805.5,1203771.5,1170398,1150797.5,1135900,1109187.5,1071415,1024570.5,983088.5,954450.5,928028.5,893625,852052.5,815220,785478.5,754846,717508.5,677978,644199,615103,583759.5,543853,500976,462910.5,426858,390114,353729.5,315993.5,280764,251989,226872,204490,184965.5,168340.5,152340,135262.5,118889.5,103560,89351.5,75917,62896.5,50969.5,40830.5,32781.5,26050.5,20211.5,15307,11281.5,8242,6031.5,4360,3094.5,2139.5,1433.5,929,1329,0.0060825,0.0127635,0.0226345,0.035108,0.047061,0.0574935,0.065307,0.0703895,0.073534,0.0749855,0.0750395,0.073926,0.0723555,0.070448,0.0680165,0.065055,0.061727,0.0581425,0.0546225,0.051125,0.047141,0.0426345,0.037954,0.0331575,0.028151,0.022999,0.0180775,0.0135375,0.0096725,0.006559,0.004244,0.0026865,0.0016585,0.0010485,0.0005915
"Poland","Europe","NoTransmission","Good",FALSE,FALSE,1,0.118508342784183,76.6,38063818,82.4,374037,401291,401942,379763,372483,374846,382376.5,395145.5,406852,424852,432375,417408,393552,376515.5,363463.5,354377.5,352995.5,360894.5,371824.5,377836.5,384745,398304,414352,428081.5,447955.5,471302.5,490032.5,514665,534540.5,542061.5,552487,566654,586152.5,615770.5,641639.5,659430,658710,635822.5,627646,631958,622052,610763.5,608714.5,598369.5,576209.5,553544.5,531848.5,510143,491491,473713.5,458234,450166,447919,450374,456835,466203,471798.5,480077,499331.5,524709,545114.5,554834,553683.5,549705.5,535083,515705.5,501924.5,484473,462483,429249.5,408228,388081,349347.5,275741,220295,210241,198747,196351,200254,196656,185571.5,174093.5,164293.5,151782.5,135028.5,118314.5,106388,95470.5,83390,69853.5,55507.5,42223.5,31789.5,24577,17699,12099,8185.5,5021.5,2990.5,3704.5,0.0008215,0.002317,0.004367,0.0068955,0.0097685,0.0130625,0.0175665,0.023255,0.0295585,0.0361495,0.0421605,0.047258,0.0508375,0.0527445,0.0528995,0.0513275,0.0482105,0.043806,0.0390585,0.034171,0.0290895,0.0239265,0.019231,0.015102,0.0114305,0.0082135,0.0055505,0.0034695,0.0019925,0.001077,0.0005175,0.000234,8.7e-05,3.15e-05,8e-06
"Portugal","Europe","NoTransmission","Good",FALSE,FALSE,1,0.650391307096218,80.9756097560976,10212470,85.7,87345.5,87469.5,87843,87748.5,85509,84104,87687.5,94061.5,98913,98981.5,99201.5,100306.5,100746,104170.5,105505.5,106133,107918,108393.5,112922.5,116201,113047,110720,109400,107750,106454.5,107887,110103.5,111200,111997.5,111486,111892.5,112794,113822,116428,122296,128122.5,132919.5,137060,140933,144246.5,146566.5,155078,163224.5,165307.5,164252.5,160662.5,158550.5,158002,154808,150525.5,148220.5,147724,148590,150044,151167,149862.5,147630.5,146894.5,145874,141838,138047,136738,133442,131540.5,129438.5,125148.5,124091.5,124409,122267,118540.5,116908,110917.5,103312.5,103239,99884.5,92715,86021,80762.5,78607,76775.5,74056.5,69598,66546.5,63682,56812,50077.5,44975.5,39910,31555,23630,19785.5,15913.5,12887,10188.5,7608,5511,3854.5,2580.5,1753,2197.5,0.000378,0.0013085,0.0030465,0.005561,0.0083705,0.0113675,0.0139685,0.01625,0.018498,0.020932,0.0242235,0.028485,0.033543,0.0390785,0.043858,0.0474185,0.0489525,0.048482,0.046905,0.044345,0.040449,0.0353675,0.0301235,0.0249325,0.019725,0.014618,0.0101975,0.0066205,0.0039975,0.0022865,0.001192,0.0005875,0.0002125,1e-06,5e-07
"Puerto_Rico","Americas","Epidemic","Good",TRUE,TRUE,0.664443621094232,0.829000455045783,78.041,3245380,82.7,23876.5,23934.5,26863.5,28231.5,29312.5,30100.5,30756,31751.5,32240,33448,34243,34272.5,35035,35811,36476.5,37065,37917.5,39155,40347,41075,41313.5,41116.5,40877,40818,40662.5,40389,40136,40065,40256,40034.5,38641,36925.5,36014,35835,36215.5,37211.5,38781,40634.5,42339.5,43309,43278,43105,43164,43001,42668,42367.5,42573,43568.5,44664.5,44869,44297,44273,45375,46858,47817.5,47905,47448.5,47101.5,47205.5,47144,46393,45725,45622,45375.5,44471.5,43076.5,41657,40598,39979.5,39350.5,38495.5,37919.5,37164.5,35305,32608,29979,27750.5,25579,23376.5,21364.5,19440.5,17552,15904.5,14465.5,12953.5,11336,9907,8714,7526.5,6344.5,5359.5,4529.5,3750,3070,2500,2001,1570.5,1216.5,923.5,2355,0.0003985,0.000987,0.005623,0.0140835,0.0244575,0.036032,0.0437175,0.0473985,0.0484125,0.047258,0.04478,0.041386,0.0380215,0.0348895,0.0319365,0.029117,0.026282,0.0234385,0.020763,0.0182625,0.0157915,0.013337,0.010991,0.0087795,0.0067315,0.0048785,0.003336,0.0021245,0.001229,0.000628,0.0002505,6.55e-05,1.25e-05,5.3e-05,8.6e-05
